traffic,timestamp,data,time,interval
9.745749,1727688000,2024-09-30,17:20:00,300.0
9.644637,1727688300,2024-09-30,17:25:00,300.0
9.605513,1727688600,2024-09-30,17:30:00,300.0
9.488343,1727688900,2024-09-30,17:35:00,300.0
9.583095,1727689200,2024-09-30,17:40:00,300.0
9.575353,1727689500,2024-09-30,17:45:00,300.0
9.444781,1727689800,2024-09-30,17:50:00,300.0
9.363491,1727690100,2024-09-30,17:55:00,300.0
9.605188,1727690400,2024-09-30,18:00:00,300.0
9.255363,1727690700,2024-09-30,18:05:00,300.0
9.63858,1727691000,2024-09-30,18:10:00,300.0
9.561572,1727691300,2024-09-30,18:15:00,300.0
9.531974,1727691600,2024-09-30,18:20:00,300.0
9.281587,1727691900,2024-09-30,18:25:00,300.0
9.098848,1727692200,2024-09-30,18:30:00,300.0
8.994634,1727692500,2024-09-30,18:35:00,300.0
9.026893,1727692800,2024-09-30,18:40:00,300.0
8.92234,1727693100,2024-09-30,18:45:00,300.0
8.884038,1727693400,2024-09-30,18:50:00,300.0
8.47218,1727693700,2024-09-30,18:55:00,300.0
8.920951,1727694000,2024-09-30,19:00:00,300.0
8.303551,1727694300,2024-09-30,19:05:00,300.0
8.81656,1727694600,2024-09-30,19:10:00,300.0
9.012033,1727694900,2024-09-30,19:15:00,300.0
9.143037,1727695200,2024-09-30,19:20:00,300.0
9.320212,1727695500,2024-09-30,19:25:00,300.0
9.657017,1727695800,2024-09-30,19:30:00,300.0
10.04022,1727696100,2024-09-30,19:35:00,300.0
10.547352,1727696400,2024-09-30,19:40:00,300.0
10.856952,1727696700,2024-09-30,19:45:00,300.0
11.52043,1727697000,2024-09-30,19:50:00,300.0
11.845993,1727697300,2024-09-30,19:55:00,300.0
12.222463,1727697600,2024-09-30,20:00:00,300.0
13.043042,1727697900,2024-09-30,20:05:00,300.0
13.092505,1727698200,2024-09-30,20:10:00,300.0
13.782303,1727698500,2024-09-30,20:15:00,300.0
14.056333,1727698800,2024-09-30,20:20:00,300.0
14.851433,1727699100,2024-09-30,20:25:00,300.0
14.835553,1727699400,2024-09-30,20:30:00,300.0
15.057052,1727699700,2024-09-30,20:35:00,300.0
15.859116,1727700000,2024-09-30,20:40:00,300.0
16.799967,1727700300,2024-09-30,20:45:00,300.0
18.010381,1727700600,2024-09-30,20:50:00,300.0
19.567717,1727700900,2024-09-30,20:55:00,300.0
20.902823,1727701200,2024-09-30,21:00:00,300.0
20.771896,1727701500,2024-09-30,21:05:00,300.0
21.470858,1727701800,2024-09-30,21:10:00,300.0
21.968759,1727702100,2024-09-30,21:15:00,300.0
22.642297,1727702400,2024-09-30,21:20:00,300.0
23.299031,1727702700,2024-09-30,21:25:00,300.0
23.129774,1727703000,2024-09-30,21:30:00,300.0
24.12466,1727703300,2024-09-30,21:35:00,300.0
24.26864,1727703600,2024-09-30,21:40:00,300.0
25.175106,1727703900,2024-09-30,21:45:00,300.0
24.856744,1727704200,2024-09-30,21:50:00,300.0
23.607314,1727704500,2024-09-30,21:55:00,300.0
23.661454,1727704800,2024-09-30,22:00:00,300.0
23.509944,1727705100,2024-09-30,22:05:00,300.0
23.494779,1727705400,2024-09-30,22:10:00,300.0
24.515967,1727705700,2024-09-30,22:15:00,300.0
24.330826,1727706000,2024-09-30,22:20:00,300.0
24.599312,1727706300,2024-09-30,22:25:00,300.0
25.312435,1727706600,2024-09-30,22:30:00,300.0
25.273672,1727706900,2024-09-30,22:35:00,300.0
25.295356,1727707200,2024-09-30,22:40:00,300.0
25.960309,1727707500,2024-09-30,22:45:00,300.0
25.628047,1727707800,2024-09-30,22:50:00,300.0
26.462148,1727708100,2024-09-30,22:55:00,300.0
25.630864,1727708400,2024-09-30,23:00:00,300.0
26.244483,1727708700,2024-09-30,23:05:00,300.0
26.331697,1727709000,2024-09-30,23:10:00,300.0
25.333407,1727709300,2024-09-30,23:15:00,300.0
25.646788,1727709600,2024-09-30,23:20:00,300.0
26.06925,1727709900,2024-09-30,23:25:00,300.0
25.823597,1727710200,2024-09-30,23:30:00,300.0
25.604711,1727710500,2024-09-30,23:35:00,300.0
25.460321,1727710800,2024-09-30,23:40:00,300.0
25.239548,1727711100,2024-09-30,23:45:00,300.0
21.28002,1727711400,2024-09-30,23:50:00,300.0
21.006678,1727711700,2024-09-30,23:55:00,300.0
21.05755,1727712000,2024-10-01,00:00:00,300.0
20.396762,1727712300,2024-10-01,00:05:00,300.0
20.692182,1727712600,2024-10-01,00:10:00,300.0
20.483273,1727712900,2024-10-01,00:15:00,300.0
20.538898,1727713200,2024-10-01,00:20:00,300.0
20.28592,1727713500,2024-10-01,00:25:00,300.0
19.97026,1727713800,2024-10-01,00:30:00,300.0
19.604013,1727714100,2024-10-01,00:35:00,300.0
19.030556,1727714400,2024-10-01,00:40:00,300.0
19.102149,1727714700,2024-10-01,00:45:00,300.0
18.361517,1727715000,2024-10-01,00:50:00,300.0
17.942935,1727715300,2024-10-01,00:55:00,300.0
17.706022,1727715600,2024-10-01,01:00:00,300.0
16.570444,1727715900,2024-10-01,01:05:00,300.0
16.334196,1727716200,2024-10-01,01:10:00,300.0
16.070044,1727716500,2024-10-01,01:15:00,300.0
15.50334,1727716800,2024-10-01,01:20:00,300.0
15.286544,1727717100,2024-10-01,01:25:00,300.0
